pgn,freq
e4=e5=Nf3=Nf6=Nxe5=d6=Nf3=Nxe4=c3=Be7=Qa4+,25
e4=e5=Nf3=Nc6=Bc4=Bc5=O-O=Nf6=Re1=Ng4=Rf1=Nf6=Re1=Ng4=Rf1=Nf6,25
e4=e5=Bc4=Nf6=d4=Nxe4=dxe5=d5=Bxd5=Nc5=Bxf7+,25
d4=Nf6=Bg5=Ne4=Bf4=d5=e3=c6=Bd3=Bf5=f3=Nd6=Bxd6=Bxd3=Bxb8,25
d4=Nf6=Nf3=c5=d5=b5=e4=Nxe4=Bxb5=Qa5+,25
e4=c5=Nf3=d6=d4=cxd4=e5=Nf6=exf6,24
e4=c6=Nc3=d5=Qe2=dxe4=Nxe4=Nd7=Nd6#,24
e4=c5=Nf3=Nf6=d4=Nxe4,24
e4=c6=d4=d5=Nc3=dxe4=Nxe4=Nf6=Nxf6+=exf6=Bc4=Qe7+=Ne2=Qb4+,24
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=Nf6=Nc3=e5=Nxc6=d6=Nxd8,24
e4=e5=Nf3=Nc6=Bc4=Nf6=d3=Be7=c3=d5=exd5=Nxd5=Qb3=O-O=Bxd5=Na5=Bxf7+=Rxf7=Qb5=c6=Qxe5=Qxd3=Qxa5=Bg4=Be3=Rxf3=Qa4=Rxe3+=fxe3=Qe2#,23
e4=e5=Nf3=Nc6=Bc4=Bc5=c3=Nf6=d4=exd4=cxd4=Bb4+=Nc3=Nxe4=O-O=Nxc3=bxc3=Bxc3=Ba3=Bxa1=Re1+=Ne7=Rxe7+=Kf8=Rxf7+=Kg8=Rf8#,23
e4=e5=Nf3=Nc6=Bb5=a6=Ba4=Nf6=O-O=Nxe4=d4=exd4=Re1=d5=Nxd4=Bd6=Nxc6=Bxh2+=Kxh2=Qh4+=Kg1=Qxf2+=Kh2=Qh4+=Kg1=Qf2+=Kh2=Qh4+=Kg1=Qf2+,23
d4=d5=Bf4=Nf6=e3=c5=dxc5=Nc6=Bb5=Qa5+=Nc3=Ne4=Qxd5=Nxc3=Bxc6+=bxc6=Qxc6+=Kd8=b4,23
d4=Nf6=Nc3=c5=d5=e6=e4=exd5=e5=d4=exf6=dxc3=Qe2+,23
d4=d5=c4=dxc4=e3=b5=a4=c6=axb5=cxb5=Qf3,23
d4=f5=h3=Nf6=g4=fxg4=hxg4=Nxg4=Qd3=Nf6=Rxh7,23
d4=Nf6=Nc3=e6=e4=d5=Bg5=dxe4=Bxf6=Be7=Bxe7,23
e4=e5=Nf3=Nc6=Bb5=a6=Ba4=d6=d4=b5=Bb3=Nxd4=Nxd4=exd4=Qxd4=c5=Qd5=Be6=Qc6+=Bd7=Qd5=c4,22
e4=c5=Nf3=e6=d3=Nc6=g3=g6=Bg5=Bg7=Bxd8,22
e4=d5=exd5=Qxd5=Nc3=Qa5=b4=c6=bxa5,22
e4=c5=Nf3=d6=c3=Nf6=Be2=Nxe4=Qa4+,22
e4=c6=Nf3=d5=e5=Bg4=d4=e6=c3=c5=dxc5=Bxc5=Qa4+,22
d4=d5=c4=c6=Nf3=dxc4=e3=Be6=Ng5=Qa5+,22
d4=Nf6=c4=e5=dxe5=Ng4=e3=Nc6=Qxg4,21
d4=Nf6=c4=e6=Nc3=Bb4=g3=d5=Bg2=dxc4=Qa4+,21
d4=Nf6=Nf3=d5=c4=e6=Nc3=Bb4=cxd5=exd5=Bg5=h6=Bxf6=Qxf6=Qb3=Qb6=a3=Ba5=Qc2=Bf5=Qa4+=Bd7=Qc2=Bf5=Qa4+=Bd7=Qc2=Bf5,21
e4=d5=exd5=Qxd5=Nc3=Qa5=b4=Qxb4=Nb5=Qd6=Nxd6+,21
c4=b6=g3=Bb7=Bg2=Bxg2,21
d4=Nf6=Bf4=d5=e3=c5=dxc5=Nc6=Bb5=Qa5+=Nc3=Ne4=Qxd5=Nxc3=Bxc6+=bxc6=Qxc6+=Kd8=b4,21
e4=e5=Nf3=Nc6=Bc4=Bc5,21
e4=c5=c3=g6=d4=cxd4=Qxd4=d5=Qxh8,21
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3,21
e4=Nf6=e5=Nd5=c4=Ne3=c5=Nxd1,21
