pgn,freq
e4=e5=Qe2=Nc6=Nf3=d6=Nc3=Nf6=d4=exd4=Nxd4=Nxd4=Qd3=Nxc2+=Qxc2=Qe7=Be2=Bg4=Qd1=Nxe4=Bxg4=Nxc3+=Kf1=Nxd1=Kg1=Qe1#,1
e4=e5=Nf3=Nc6=Nc3=d5=exd5=Nd4=Nxe5=Bf5=d3=f6=Nf3=Ne6=Qe2=Ne7=dxe6=Qd4=Nxd4,1
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Nf6=Nc3=d6=b3=Ng4=Bxf7+=Ke7=d3=Nd4=Bg5+=Nf6=Qxf6+=Kd7,1
e4=e5=Nf3=Bb4=Bb5=g5=Nxe5=c6=Bc4=c5=Nxf7=Ne7=Nxd8,1
e4=e5=Nc3=Nf6=Nf3=d6=d4=Nc6=dxe5=dxe5=Nxe5=Nxe5=Qxd8+=Kxd8=Nb5=c6,1
e4=c5=Qh5=d6=Bc4=e6=Nf3=Nf6=Qh3=Be7=Qg3=O-O=d3=Nc6=Nh4=g6=Be3=d5=exd5=exd5=Bb3=Re8=d4=Bd6=dxc5=Bxg3=hxg3=d4,1
d4=d5=c4=Nf6=Bf4=e6=e3=Bb4+=Nc3=Nc6=a3=O-O=Bd3=Ng4=Qd2=e5=dxe5=d4=Bb1=Be6=Qd3=Na5=Qxh7#,1
e4=g6=Bc4=Bg7=Qf3=c6=Qxf7#,1
e4=d5=exd5=Qxd5=Nf3=e5=Nc3=Qd6=Nb5=Qc5=Nfd4=exd4=Qe2+=Be7=Qh5=Qxh5=Bc4=a6=Na3=b5=Be2=b4=Bxh5=bxa3=bxa3=g6=Bf3=f5=Bxa8,1
e4=c5=Qh5=e6=Nf3=Nf6=Qe5=Nc6=Qc3=a6,1
e4=c5=Bc4=Nc6=Qf3=Nf6=e5,1
d4=d5=e3=Nc6=c4=e6=c5=Nf6=f3=b6=Bb5=Bd7=f4=Ne4=Nf3=bxc5=Ba6=cxd4,1
d4=d5=c4=dxc4=e3=c6=Bxc4=Qa5+=Bd2=Qf5=Nc3=b5=Bb3=b4=Bc2=bxc3=Bxf5=Bxf5=Bxc3,1
e4=e5=Nc3=Nc6=d3=Bb4=Be3=Bxc3+=bxc3=d5=Nf3=Nf6,1
e4=e5=Nc3=Nf6=Bc4=Nc6=Nf3=d6=Ng5=h6=Nxf7=Qe7=Nxh8=Ng4=h3=Nf6=b3,1
g3=Nf6=Bg2=Nc6=f3=e6=g4=Bc5=g5=Nd5=e4=Nf4=Bf1=Qxg5=Nc3=Bxg1=Rxg1=Qxg1=Ne2=Ng2#,1
e4=e5=Nf3=Nc6=Ng5=Qxg5=Bc4=Nh6=Qh5=Qxh5,1
d4=f5=e3=Nf6=Bd3=d5=f4=e6=Nf3=Nc6=Ne5=Nxe5=dxe5=Ne4=b3=Qh4+=g3=Qh3=Ba3=Bxa3=Nxa3=Qg2=Nb5=Qxh1+=Ke2=Qxd1+=Kxd1=Rb8=Nxc7+=Kd8,1
e4=e5=d3=d5=exd5=Qxd5=Be2=Qxg2=Kd2=Bc5=c3=Qxh1=Na3=Nf6=Nb5=Na6=Nxc7+=Nxc7=b4=Bxf2=Qc2=Qxg1=Rb1=Be3#,1
d4=d5=Nc3=c6=e4=e6=exd5=exd5=Nf3=Qd6=Be3=Nf6=Bd3=Be6=Ng5=Bg4=Qxg4=Nxg4=O-O=Qxh2#,1
e4=f5=exf5=Kf7=g4=d5=Na3=Nc6=c4=d4=Nb5=e5=Nf3=a6=Nxe5+=Nxe5=Nxd4=Qxd4=Qe2=Nf6=f4=Nexg4=Qxg4=Nxg4,1
e4=c6=c4=d5=exd5=cxd5=cxd5=Qxd5=Qa4+=Bd7=Bb5,1
e4=d5=Nc3=d4=Nd5=Be6=Bb5+,1
e4=e5=Nf3=d5=exd5=Qxd5=Nc3=Qd6=Ne4=Qd5=Bd3=Nc6=c4=Qxd3,1
e4=Nf6=Nc3=d5=d4=dxe4=Bg5=c5=dxc5=Qxd1+=Rxd1=h6=Bxf6=gxf6=Bb5+=Bd7=Bxd7+=Nxd7=f3=exf3=Nxf3=Nxc5=O-O=Rg8=Rd5=b6=Rfd1=Rd8=Rxd8#,1
e4=e5=Nf3=Qf6=d4=exd4=Bd3=Qg6=Nh4=Bb4+=c3=Bc5=e5=f6=exf6=Qxf6=Bg6+=Kd8=Bf7=dxc3=Nxc3=Qxf2#,1
e4=e5=Nf3=Nc6=Nc3=Nf6=Bb5=Ng4=d3=Bc5=Bg5=f6=Bh4=Nb4,1
e4=d5=Nf3=dxe4=Ne5=Qd5=Bb5+=c6=Bxc6+=bxc6=O-O=Qxe5=Nc3=Nf6=d4=Qh5=Bg5=Qxg5=d5=cxd5=Nxd5=Nxd5=c4=Nf4=c5=Qxg2#,1
Nc3=Nc6=e4=e5=Nge2=Nf6=g3,1
e3=Nc6=Bb5=e5=Bxc6=dxc6=Nc3=b6=a4=Bb7=Ra3=Bxa3=bxa3=Qd7=Nf3=O-O-O=Nxe5=Qe6=Nf3=h5=Ng5=Qf6=Nce4=Re8=Nxf6=gxf6=Nxf7=Rh6=Nxh6,1
e4=d5=exd5=Qxd5=Qf3=Qe5+=Qe2=Qd6,1
e4=e5=Bc4=g6=Nf3=Nc6=Ng5=Qxg5=h4=Qxg2,1
d4=d5=Qd3=a6=Bd2=h6=b4=e6=Na3=Nf6=b5=axb5=Nxb5=Na6=Na3=Nb4=Bxb4=Bxb4+=Kd1=Bxa3=e3=Ne4=Qd2=Nxd2=Kxd2=Qf6=Bb5+=Bd7=Kd3,1
e4=e5=Bc4=Nf6=Nh3=Nxe4=Qf3=Nf6=O-O=Bd6=Qg3=Ne4=Qh4=Qxh4,1
e4=e5=Nf3=d6=Nc3=Be6=Bb5+=Bd7=d3=Be7=Bg5=h6=Bh4=f5=exf5,1
e4=e5=Qf3=Nf6=Bc4=d5=Bb3=Nc6=d4=dxe4=Qxe4=Nxe4=Bf4=Nxd4=Bxe5=Nxc2+=Kf1=Nxa1=Bxc7=Qd3+=Ke1=Nc2+,1
e4=e5=Qh5=Nc6=Bc4=Qf6=Nh3=Nd4=Na3=Nf3+=gxf3,1
e4=e5=Bc4=d6=Bxf7+=Kxf7=Qh5+=g6=d4=gxh5,1
e4=e5=Nf3=Nc6=Nc3=Bc5=Nd5=Nf6=Nxf6+=Qxf6=Bc4=d6=b3=Nd4=Nxd4=Bxd4=Bb5+=c6=Ba4=Qxf2#,1
e4=d5=f3=d4=Bc4=e5=d3=a6=Nh3=Bb4+=Nd2=Bxd2+=Bxd2=Qh4+=g3=Qxh3=Bb4,1
Nc3=e5=Nf3=Nc6=e4=Nf6=Bd3=Bc5=Nd5=Nh5=Bb5=d6=Nh4=Qxh4=g3=Qxe4+=Kf1=Nxg3+=Kg1=Qxh1#,1
e3=e5=d4=Bb4+=Bd2=a5=Bc4=exd4=Qf3=dxe3=Qxf7#,1
e4=c6=Bc4=d6=Qh5=g6=Qf3=Nf6=Nh3=Bg7=Ng5=O-O=e5=dxe5=Qb3=e6=Bxe6=Nd5=Bxd5=Qxg5=Bxf7+=Rxf7,1
e4=a5=Qh5=Ra6=Bc4=Rc6=Qxf7#,1
e4=e5=d3=Qf6=Nh3=Nc6=Ng5=Bc5=Be3=Bb4+=Nd2=d6=a3=Bc5=Ndf3,1
e4=e5=Nf3=Bc5=Nxe5=Qh4=Nd3=Bd4=g3=Qf6=Bh3=Qg6=O-O=Qxe4=Re1=b6=Rxe4+,1
e4=e5=d3=Nf6=Be2=Bb4+=Qd2=Bxd2+=Bxd2=O-O=Nf3,1
